UF,Municipio,Profissao,Quantidade,PctFeminino,MediaIdade,MediaRendTotal,MediaRendTrib,MediaPatrimonio
ES,CARIACICA,"Trabalhador da fabricação de alimentos, bebidas, fumo e de agroindústrias",251,0.24701195219123506,41.677290836653384,68168.05167330676,51948.71884462152,233963.60115537848
ES,CARIACICA,Trabalhador da fabricação e instalação eletro-eletrônica,68,0.04411764705882353,39.5735294117647,70329.40794117647,55708.836323529424,56212.93602941176
ES,CARIACICA,Trabalhador da indústria extrativa e da construção civil,427,0.06323185011709602,44.967213114754095,67906.01960187354,50740.86707259952,28194.237751756442
ES,CARIACICA,Trabalhador da transformação de metais e compósitos,295,0.023728813559322035,43.389830508474574,87483.16786440677,65978.41386440679,33748.62491525424
ES,CARIACICA,Trabalhador das indústrias de madeira e do mobiliário,82,0.04878048780487805,44.0609756097561,55961.355,47327.0837804878,55500.233658536585
ES,CARIACICA,"Trabalhador das indústrias química, petroquímica, borracha e plástico e afins",203,0.13793103448275862,42.50246305418719,127507.52320197044,99346.53448275861,110588.23113300491
ES,CARIACICA,"Trabalhador das indústrias têxteis, do curtimento, do vestuário e das artes gráficas",55,0.509090909090909,48.945454545454545,50523.03,43106.18072727274,53803.315090909084
ES,CARIACICA,"Trabalhador de atendimento ao público, caixa, despachante, recenseador e afins",473,0.6236786469344608,40.061310782241016,60474.27241014798,48428.281797040174,54619.50983086681
ES,CARIACICA,Trabalhador de instalações e máquinas de fabricação de celulose e papel,24,0.041666666666666664,45.458333333333336,141144.35083333333,100955.07125000004,367780.5708333333
ES,CARIACICA,Trabalhador de instalações siderúrgicas e de materiais de construção,618,0.07605177993527508,41.95307443365696,102163.42521035598,77309.23755663431,54973.75572815534
ES,CARIACICA,Trabalhador de outras instalações agroindustriais,31,0.12903225806451613,43.61290322580645,78465.12806451612,61944.44387096774,39855.3570967742
ES,CARIACICA,Trabalhador de reparação e manutenção,1683,0.021984551396316103,43.67498514557338,76641.39887106356,59446.73645870469,46675.67554367201
ES,CARIACICA,"Trabalhador dos serviços de administração, conservação e manutenção de edifícios",227,0.30837004405286345,43.61233480176212,52573.979955947136,41793.48991189428,26974.831409691633
ES,CARIACICA,Trabalhador dos serviços de embelezamento e cuidados pessoais,139,0.7697841726618705,40.388489208633096,40620.81748201439,25645.452374100718,53515.20165467626
ES,CARIACICA,Trabalhador dos serviços de hotelaria e alimentação,204,0.4411764705882353,43.61274509803921,60425.609411764715,44779.25852941176,33018.661862745095
ES,CARIACICA,Trabalhador dos serviços de proteção e segurança (exceto militar),1034,0.13829787234042554,44.484526112185684,67379.11606382979,54550.17159574467,25959.96968085107
ES,CARIACICA,Trabalhador dos serviços de saúde,592,0.7668918918918919,43.97466216216216,63525.66008445945,53375.18304054054,27053.14076013514
ES,CARIACICA,Trabalhador dos serviços domésticos em geral,111,0.8378378378378378,50.729729729729726,35947.84135135135,28292.086126126127,23633.41468468468
ES,CARIACICA,"Vendedor e prestador de serviços do comércio, ambulante, caixeiro-viajante e camelô",2188,0.3788848263254113,41.04753199268738,71759.96606032907,54403.50750914077,71522.46051645339
ES,CARIACICA,"Veterinário, patologista (veterinário) e zootecnista",26,0.6538461538461539,36.73076923076923,70745.39692307693,53200.10961538461,52750.121538461535
ES,CASTELO,,1138,0.5641476274165202,63.842706502636204,104591.72832161687,56527.47519332162,276871.32057996484
ES,CASTELO,Advogado,60,0.43333333333333335,42.583333333333336,346078.8185,59860.271833333325,907087.8940000001
ES,CASTELO,Agrônomo e afins,12,0.25,37.833333333333336,200829.1075,118760.07083333335,399757.7833333334
ES,CASTELO,"Analista de sistemas, desenvolvedor de software, administrador de redes e bancos de dados e outros especialistas em informática (exceto técnico)",41,0.24390243902439024,34.048780487804876,221072.8865853659,96651.29365853657,313800.338292683
ES,CASTELO,Assistente social e economista doméstico,15,0.9333333333333333,47.53333333333333,111387.62066666667,78628.52733333333,222376.65066666668
ES,CASTELO,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",190,0.6526315789473685,40.27368421052632,123887.4452631579,77620.02310526316,241417.83642105263
ES,CASTELO,"Biólogo, biomédico e afins",14,0.6428571428571429,37.5,78092.25785714285,57879.735,228074.14285714287
ES,CASTELO,"Condutor e operador de robôs, veículos de equipamentos de movimentação de carga e afins",20,0.05,33.8,82446.38599999998,64474.922999999995,56706.707500000004
ES,CASTELO,"Delegado de Polícia e outros servidores das carreiras de polícia, exceto militar",14,0.14285714285714285,49.07142857142857,235208.62285714288,190941.19785714286,643248.655
ES,CASTELO,"Dirigente superior da administração pública (ocupante de cargo de direção, chefia, assessoria e de natureza especial), inclusive os das fundações públicas e autarquias",15,0.3333333333333333,36.86666666666667,75650.08933333335,58574.56133333334,270196.268
ES,CASTELO,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",473,0.35095137420718814,45.987315010570825,406895.4302536997,48820.280295983095,1419924.0253276955
ES,CASTELO,"Economista, administrador, contador, auditor e afins",42,0.42857142857142855,41.76190476190476,173293.0042857143,114974.90999999999,525493.2123809524
ES,CASTELO,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",90,0.8111111111111111,37.72222222222222,93674.46822222223,70176.18977777778,144318.53744444446
ES,CASTELO,"Engenheiro, arquiteto e afins",84,0.30952380952380953,39.48809523809524,111568.4955952381,74637.98345238094,338000.8872619048
ES,CASTELO,Fisioterapeuta,34,0.6176470588235294,38.61764705882353,53595.865,39960.68029411765,111308.83617647059
ES,CASTELO,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",120,0.31666666666666665,46.083333333333336,202266.01425000004,67550.84058333335,851387.0882499999
ES,CASTELO,Médico,89,0.3258426966292135,41.87640449438202,468836.8729213484,224035.78067415726,1259384.0126966294
ES,CASTELO,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",98,0.08163265306122448,50.30612244897959,106619.68010204082,46980.50948979591,266446.93255102035
ES,CASTELO,Odontólogo,55,0.6181818181818182,46.56363636363636,105072.29072727273,81899.3610909091,350367.462
ES,CASTELO,Outras ocupações não especificadas anteriormente,1902,0.3732912723449001,43.93112513144059,89058.2069190326,48205.883859095695,258473.1650473186
ES,CASTELO,Outros técnicos de nível médio,60,0.31666666666666665,41.016666666666666,115261.60566666667,91084.997,132810.78966666668
ES,CASTELO,"Outros técnicos de nível médio das ciências físicas, químicas, engenharia e afins",13,0.3076923076923077,37.46153846153846,92014.76769230768,73224.82769230769,201653.5823076923
ES,CASTELO,Outros trabalhadores de serviços diversos,135,0.2740740740740741,41.18518518518518,61566.54644444445,46341.94999999999,111039.32348148146
ES,CASTELO,"Pedagogo, orientador educacional",29,0.9655172413793104,50.206896551724135,85846.45000000001,65001.012413793105,71755.8672413793
ES,CASTELO,Policial Militar,51,0.11764705882352941,41.627450980392155,147322.24509803922,118264.87862745098,81004.0474509804
ES,CASTELO,Produtor na exploração agropecuária,175,0.18857142857142858,53.034285714285716,323834.6974857143,83922.39794285713,1624228.1652000002
ES,CASTELO,Professor do ensino fundamental,242,0.8925619834710744,48.15702479338843,85961.32714876033,69409.3111157025,106783.23954545456
ES,CASTELO,Professor do ensino médio,125,0.72,48.696,106848.04128,81132.8632,154933.25200000004
ES,CASTELO,Professor do ensino profissional,12,0.4166666666666667,47.25,222675.41500000004,181260.5266666667,440552.26249999995
ES,CASTELO,Professor do ensino superior,17,0.7647058823529411,39.588235294117645,173745.07,133789.6223529412,218204.87705882353
ES,CASTELO,Professor na educação infantil,111,0.9819819819819819,46.648648648648646,72154.86585585585,54245.89288288289,86683.22027027025
ES,CASTELO,Psicólogo,33,0.8787878787878788,37.666666666666664,78196.84242424242,58958.76333333333,130158.67121212116
ES,CASTELO,Sacerdote ou membro de ordens ou seitas religiosas,11,0,56,74533.16727272728,66518.49181818182,29567.9
ES,CASTELO,"Servidor das carreiras do  Poder Judiciário, Oficial de Justiça, Auxiliar, Assistente e Analista Judiciário",17,0.4117647058823529,47.8235294117647,306864.1970588235,219738.67176470588,649817.3158823529
ES,CASTELO,"Servidor das demais carreiras da administração pública direta, autárquica e fundacional",31,0.41935483870967744,42.41935483870968,94292.95806451613,77698.14548387098,73844.77548387097
ES,CASTELO,Técnico da ciência da saúde humana,34,0.9117647058823529,39.76470588235294,60209.39794117648,49387.71058823529,17303.61352941176
ES,CASTELO,Técnico das ciências administrativas e contábeis,24,0.5416666666666666,50.166666666666664,102324.99458333333,73841.24,321402.56333333335
ES,CASTELO,"Técnico de inspeção, fiscalização e coordenação administrativa",10,0.2,40.6,71745.254,59636.814,83518.579
ES,CASTELO,Trabalhador da indústria extrativa e da construção civil,92,0.08695652173913043,41.52173913043478,76516.66945652173,54272.739565217395,91874.56380434784
ES,CASTELO,"Trabalhador de atendimento ao público, caixa, despachante, recenseador e afins",23,0.5217391304347826,42.69565217391305,87063.8843478261,70807.49391304348,71954.0195652174
ES,CASTELO,Trabalhador de reparação e manutenção,63,0.015873015873015872,40.888888888888886,71503.21111111113,55696.95222222221,65710.48968253969
ES,CASTELO,Trabalhador dos serviços de saúde,38,0.7105263157894737,48,69925.11263157896,51173.443947368425,49823.85947368421
ES,CASTELO,Trabalhador na  exploração agropecuária,22,0.13636363636363635,47.63636363636363,68181.93818181817,34311.82772727272,145987.34227272726
ES,CASTELO,"Vendedor e prestador de serviços do comércio, ambulante, caixeiro-viajante e camelô",123,0.2764227642276423,41.60162601626016,82397.16813008129,55889.76544715448,214796.03455284552
ES,CASTELO,"Veterinário, patologista (veterinário) e zootecnista",13,0.38461538461538464,41.84615384615385,145901.42153846152,96193.86538461539,325880.86
ES,COLATINA,,3332,0.5348139255702281,64.33133253301321,135392.10520408163,59610.86785714285,409984.5564135654
ES,COLATINA,Advogado,295,0.4406779661016949,41.04406779661017,171052.70705084744,68403.42250847457,415803.64183050854
ES,COLATINA,"Advogado do setor público, Procurador da Fazenda, Consultor Jurídico, Procurador de autarquias e fundações públicas, Defensor Público",12,0.25,41.416666666666664,308159.08,192608.6725,320334.8625
ES,COLATINA,"Agente e representante comercial, corretor, leiloeiro e afins",27,0.2222222222222222,42.074074074074076,116769.65296296297,86866.96629629629,273470.49666666664
ES,COLATINA,Agrônomo e afins,18,0.1111111111111111,40.72222222222222,129342.76388888889,87037.34333333334,235779.12611111108
ES,COLATINA,"Analista de sistemas, desenvolvedor de software, administrador de redes e bancos de dados e outros especialistas em informática (exceto técnico)",216,0.125,34.43518518518518,136208.20189814814,96298.72328703704,157736.2910648148
ES,COLATINA,Assistente social e economista doméstico,59,0.9322033898305084,44.83050847457627,94095.29830508475,69267.90169491524,95955.73762711864
ES,COLATINA,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",1124,0.5987544483985765,41.394128113879006,109152.11159252668,73513.75789145908,184368.42069395017
ES,COLATINA,"Biólogo, biomédico e afins",29,0.6206896551724138,36,90126.72344827586,59048.875172413806,189748.12241379308
ES,COLATINA,Bombeiro Militar,48,0.0625,44.541666666666664,190616.166875,144208.503125,163838.24083333332
ES,COLATINA,"Condutor e operador de robôs, veículos de equipamentos de movimentação de carga e afins",90,0,42.044444444444444,67440.73411111112,48730.712999999996,66674.34044444443
ES,COLATINA,"Delegado de Polícia e outros servidores das carreiras de polícia, exceto militar",93,0.24731182795698925,44.655913978494624,213159.79279569892,168775.6101075269,406877.0335483872
ES,COLATINA,"Desenhista industrial (designer), escultor, pintor artístico e afins",24,0.4166666666666667,36.583333333333336,46937.79750000001,38939.83083333333,33311.97833333333
ES,COLATINA,Desenhista técnico e modelista,12,0.5,44.083333333333336,70683.92499999999,43718.517499999994,74209.5175
ES,COLATINA,"Dirigente superior da administração pública (ocupante de cargo de direção, chefia, assessoria e de natureza especial), inclusive os das fundações públicas e autarquias",46,0.5,45.630434782608695,102231.08978260872,79796.32369565217,179155.67239130434
ES,COLATINA,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",1917,0.3468961919666145,48.1679707876891,277047.84560772043,56416.77885758998,1243627.771032864
ES,COLATINA,"Economista, administrador, contador, auditor e afins",314,0.46178343949044587,44.65605095541401,175766.73512738856,91422.13878980893,462752.96799363056
ES,COLATINA,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",583,0.7958833619210978,36.869639794168094,95227.78641509434,72139.36260720411,105871.76243567753
ES,COLATINA,"Engenheiro, arquiteto e afins",260,0.2923076923076923,39.98461538461538,294163.2297692307,110052.26761538463,787077.298923077
ES,COLATINA,"Físico, químico, meteorologista, geólogo, oceanógrafo e afins",10,0.6,34.3,126963.21099999998,107473.08800000002,33227.232
ES,COLATINA,Fisioterapeuta,135,0.6222222222222222,36.45185185185185,88190.01081481483,59984.442370370365,175321.0908148148
ES,COLATINA,Fonoaudiólogo,18,1,35.888888888888886,91862.7388888889,72653.38166666667,60965.207777777774
ES,COLATINA,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",723,0.32918395573997233,45.065006915629326,159551.97639004153,75945.30650069157,563008.7940940526
ES,COLATINA,Gerente ou supervisor de empresa pública e sociedade de economia mista,41,0.2926829268292683,43.58536585365854,180566.5987804878,124371.09487804877,726630.9124390244
ES,COLATINA,Instrutor e professor de escolas livres,42,0.7142857142857143,39.595238095238095,85741.87547619049,51747.96833333333,279373.15023809526
ES,COLATINA,Jornalista e repórter,11,0.5454545454545454,44.09090909090909,69386.61181818182,55336.52727272727,146067.19818181818
ES,COLATINA,Médico,627,0.4784688995215311,42.83572567783094,517765.77419457736,220603.26236044656,1292152.674098883
ES,COLATINA,"Membro do Poder Judiciário (Ministro, Juiz e Desembargador) e de Tribunal de Contas (Ministro e Conselheiro)",16,0.375,50.3125,974599.7781250001,522096.3431249999,2115625.88
ES,COLATINA,"Membro do Poder Legislativo (Senador, Deputado Federal, Deputado Estadual e Vereador)",15,0.26666666666666666,46.2,322793.7413333334,182848.64800000002,924283.9413333333
ES,COLATINA,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",518,0.03667953667953668,46.47876447876448,68988.5026061776,43710.84615830117,73361.96291505791
ES,COLATINA,Odontólogo,221,0.6561085972850679,41.59276018099548,235943.55475113122,102790.57923076923,583020.1984615384
ES,COLATINA,Operador de instalações de produção e distribuição de energia,31,0.06451612903225806,41.03225806451613,85801.52096774193,70902.97258064516,58716.02419354839
ES,COLATINA,Operador de máquina agropecuária e florestal,19,0,41.578947368421055,57598.42736842105,48670.08684210526,41221.58736842105
ES,COLATINA,Outras ocupações não especificadas anteriormente,5009,0.3946895587941705,44.97244959073667,88721.95252146135,50126.361403473755,182573.10713316035
ES,COLATINA,Outros técnicos de nível médio,349,0.49283667621776506,43.2836676217765,93417.65286532951,69949.36919770773,447154.80074498564
